clip_name,start_frame,end_frame,verb_id,verb_name,action_id,action_name,noun_ids,noun_names
P03-R01-PastaSalad-1909754-1910348,045833,045850,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P03-R01-PastaSalad-2013362-2014146,048318,048342,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P03-R01-PastaSalad-606822-607999,014560,014595,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P04-R01-PastaSalad-607124-607996,014568,014594,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P04-R05-Cheeseburger-830676-831763,019934,019965,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P05-R01-PastaSalad-738222-740032,017713,017765,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P07-R01-PastaSalad-2234530-2237530,053621,053708,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P07-R01-PastaSalad-892110-894030,021406,021461,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P09-R01-PastaSalad-1685722-1686329,040456,040473,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P13-R01-PastaSalad-1125979-1129200,027016,027108,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P13-R01-PastaSalad-1249500-1251584,029983,030044,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P13-R01-PastaSalad-1437200-1439287,034487,034548,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P13-R01-PastaSalad-178250-183291,004266,004411,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P13-R01-PastaSalad-2309659-2312113,055425,055497,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P13-R01-PastaSalad-812630-815770,019496,019586,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P15-R01-PastaSalad-697474-699074,016735,016782,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P16-R03-BaconAndEggs-1578620-1580341,037882,037933,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P25-R06-GreekSalad-1840967-1842936,044179,044235,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P25-R06-GreekSalad-1984604-1987181,047624,047699,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P25-R06-GreekSalad-782467-784106,018775,018823,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P26-R05-Cheeseburger-1588191-1589841,038112,038161,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
OP01-R01-PastaSalad-1311110-1312370,031463,031500,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
OP01-R03-BaconAndEggs-1036226-1037681,024866,024908,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
OP02-R03-BaconAndEggs-714820-716920,017150,017212,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
OP02-R05-Cheeseburger-387185-388993,009288,009340,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
OP03-R01-PastaSalad-402980-405520,009665,009739,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
OP03-R01-PastaSalad-568900-570650,013649,013700,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
OP04-R01-PastaSalad-708240-708960,016995,017018,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
OP05-R03-BaconAndEggs-679570-680580,016307,016336,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
OP06-R03-BaconAndEggs-739220-740770,017738,017782,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P02-R01-PastaSalad-1670760-1672317,040095,040139,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P02-R03-BaconAndEggs-1410343-1411370,033846,033875,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P02-R03-BaconAndEggs-999323-1000675,023980,024020,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P04-R05-Cheeseburger-887465-888656,021296,021331,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P05-R01-PastaSalad-1575980-1576980,037821,037850,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P07-R01-PastaSalad-2155820-2156800,051737,051766,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P08-R01-PastaSalad-1983647-1988353,047596,047732,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P13-R01-PastaSalad-1499643-1500842,035988,036024,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P13-R01-PastaSalad-2405546-2407689,057728,057790,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P15-R01-PastaSalad-1019026-1019787,024454,024477,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P17-R03-BaconAndEggs-819454-820270,019664,019689,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P18-R03-BaconAndEggs-875481-876601,021009,021041,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P18-R03-BaconAndEggs-901126-901959,021625,021650,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P22-R03-BaconAndEggs-671678-674259,016114,016189,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P22-R03-BaconAndEggs-908150-910507,021790,021858,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P26-R05-Cheeseburger-1004152-1006231,024094,024155,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
P26-R05-Cheeseburger-1582577-1585913,037973,038070,22,Unknown verb 21,6,Put eating_utensil,18,cooking_utensil
OP03-R01-PastaSalad-100720-102010,002414,002452,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
OP03-R04-ContinentalBreakfast-151647-152247,003638,003655,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
OP03-R05-Cheeseburger-787495-789495,018894,018953,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
OP04-R03-BaconAndEggs-103598-105503,002482,002537,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
OP04-R04-ContinentalBreakfast-504246-505590,012098,012138,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
OP06-R06-GreekSalad-457680-459310,010980,011028,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P01-R01-PastaSalad-538498-541793,012915,013012,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P01-R02-TurkeySandwich-451820-453665,010839,010892,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P01-R02-TurkeySandwich-782681-785360,018778,018855,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R01-PastaSalad-1128823-1130280,027088,027130,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R01-PastaSalad-1673681-1674481,040166,040190,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R01-PastaSalad-1699862-1701747,040792,040846,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R01-PastaSalad-210460-211546,005049,005080,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R01-PastaSalad-86061-87555,002062,002105,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1085227-1086497,026042,026079,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1091969-1096240,026197,026320,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1142697-1143589,027422,027449,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1321387-1322333,031711,031738,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1329455-1330671,031903,031940,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1411491-1412167,033874,033894,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1414423-1415045,033945,033963,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1428395-1429990,034277,034324,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1720864-1722296,041297,041339,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-333796-334769,008009,008037,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-455064-455712,010920,010939,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R04-ContinentalBreakfast-1031829-1033294,024760,024803,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P11-R01-PastaSalad-2243147-2245547,053829,053900,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P11-R01-PastaSalad-67500-71200,001611,001718,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P11-R02-TurkeySandwich-104945-110405,002505,002663,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P12-R01-PastaSalad-1723218-1725507,041352,041418,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P13-R01-PastaSalad-1571375-1572708,037710,037748,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P13-R01-PastaSalad-1714589-1716510,041146,041201,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P13-R01-PastaSalad-1917820-1919179,046024,046064,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P13-R01-PastaSalad-2899069-2900144,069575,069606,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P13-R01-PastaSalad-2939213-2942681,070533,070633,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P13-R01-PastaSalad-584385-593563,014003,014268,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P14-R01-PastaSalad-1350432-1352973,032404,032478,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P14-R01-PastaSalad-1352973-1353790,032469,032493,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P14-R01-PastaSalad-1493031-1494770,035828,035879,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P14-R01-PastaSalad-156260-159551,003742,003838,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P16-R03-BaconAndEggs-1499900-1505100,035985,036135,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P16-R03-BaconAndEggs-881700-884600,021153,021238,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P17-R03-BaconAndEggs-1368400-1371600,032834,032926,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P18-R03-BaconAndEggs-1364020-1365767,032732,032783,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P18-R03-BaconAndEggs-150602-151938,003611,003650,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P18-R03-BaconAndEggs-461291-462145,011068,011094,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P18-R03-BaconAndEggs-716082-716822,017183,017206,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P18-R04-ContinentalBreakfast-131105-132679,003142,003189,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P19-R04-ContinentalBreakfast-107591-109410,002578,002630,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P19-R04-ContinentalBreakfast-488640-494007,011714,011870,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P20-R03-BaconAndEggs-1265468-1270115,030360,030494,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P20-R03-BaconAndEggs-404998-410632,009706,009869,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P25-R06-GreekSalad-1110114-1126779,026602,027083,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P25-R06-GreekSalad-1475716-1477717,035412,035471,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P25-R06-GreekSalad-1538777-1540169,036927,036968,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
OP03-R03-BaconAndEggs-796613-798583,019114,019170,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P01-R02-TurkeySandwich-355854-358675,008533,008616,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1101334-1102388,026430,026460,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1112239-1114996,026687,026766,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R03-BaconAndEggs-1284728-1285890,030830,030865,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R04-ContinentalBreakfast-1156196-1158086,027744,027799,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P02-R05-Cheeseburger-264410-265650,006342,006379,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P03-R01-PastaSalad-1115609-1117090,026771,026814,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P03-R01-PastaSalad-501411-503234,012029,012082,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P04-R06-GreekSalad-987410-988690,023694,023732,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P05-R01-PastaSalad-1512851-1515715,036301,036385,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P11-R01-PastaSalad-2269497-2271197,054463,054513,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P13-R01-PastaSalad-2766577-2770225,066388,066495,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P13-R01-PastaSalad-3009775-3011581,072230,072282,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P14-R01-PastaSalad-1981272-1983935,047544,047621,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P17-R03-BaconAndEggs-1524100-1525800,036574,036624,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P19-R03-BaconAndEggs-1055559-1058463,025326,025411,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P19-R04-ContinentalBreakfast-711504-713792,017071,017137,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P22-R03-BaconAndEggs-1515464-1518874,036363,036461,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P22-R03-BaconAndEggs-2276337-2278080,054628,054678,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P23-R03-BaconAndEggs-1526379-1530050,036624,036731,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P24-R03-BaconAndEggs-463571-471212,011107,011328,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P24-R03-BaconAndEggs-502390-505620,012050,012142,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P24-R03-BaconAndEggs-523126-524812,012551,012600,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P24-R03-BaconAndEggs-557324-559258,013371,013427,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
P25-R06-GreekSalad-2306135-2308986,055340,055423,23,Unknown verb 22,3,Take eating_utensil,19,paper_towel
OP01-R03-BaconAndEggs-1012532-1035951,024244,024919,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-814585-815292,019549,019569,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-815287-816701,019563,019604,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-845282-847140,020282,020336,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-847206-892343,020224,021525,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-902481-906635,021649,021770,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-906664-910647,021750,021865,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-916475-921800,021982,022137,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-921900-928315,022110,022295,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-929918-951975,022265,022901,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-957757-1008886,022864,024336,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP02-R03-BaconAndEggs-615605-616465,014772,014798,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP02-R03-BaconAndEggs-616910-621910,014793,014938,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP02-R03-BaconAndEggs-694800-695690,016673,016699,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP02-R03-BaconAndEggs-695940-713040,016661,017154,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP03-R03-BaconAndEggs-462977-469210,011096,011277,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP03-R03-BaconAndEggs-469554-478165,011249,011496,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP03-R03-BaconAndEggs-508199-510830,012190,012266,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP03-R03-BaconAndEggs-510842-518820,012241,012471,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP03-R03-BaconAndEggs-582554-591226,013960,014211,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP03-R03-BaconAndEggs-637409-638401,015295,015324,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP04-R03-BaconAndEggs-582750-608550,013924,014668,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP04-R03-BaconAndEggs-608720-616040,014592,014802,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP04-R03-BaconAndEggs-617750-620459,014820,014898,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP04-R03-BaconAndEggs-620950-635250,014868,015280,24,Unknown verb 23,9,Cut cucumber,20,bacon
P18-R03-BaconAndEggs-825954-826870,019820,019847,24,Unknown verb 23,9,Cut cucumber,20,bacon
P18-R03-BaconAndEggs-852647-859162,020448,020635,24,Unknown verb 23,9,Cut cucumber,20,bacon
P18-R03-BaconAndEggs-860643-874646,020622,021025,24,Unknown verb 23,9,Cut cucumber,20,bacon
P18-R03-BaconAndEggs-887720-894682,021289,021489,24,Unknown verb 23,9,Cut cucumber,20,bacon
P18-R03-BaconAndEggs-928012-934684,022256,022449,24,Unknown verb 23,9,Cut cucumber,20,bacon
P19-R03-BaconAndEggs-1091456-1100528,026172,026435,24,Unknown verb 23,9,Cut cucumber,20,bacon
P19-R03-BaconAndEggs-1133271-1151065,027156,027668,24,Unknown verb 23,9,Cut cucumber,20,bacon
P19-R03-BaconAndEggs-1197869-1203831,028734,028906,24,Unknown verb 23,9,Cut cucumber,20,bacon
P19-R03-BaconAndEggs-901452-921014,021587,022152,24,Unknown verb 23,9,Cut cucumber,20,bacon
P19-R03-BaconAndEggs-922790-931127,022126,022368,24,Unknown verb 23,9,Cut cucumber,20,bacon
P19-R03-BaconAndEggs-985161-994095,023622,023880,24,Unknown verb 23,9,Cut cucumber,20,bacon
P20-R03-BaconAndEggs-805608-813181,019316,019535,24,Unknown verb 23,9,Cut cucumber,20,bacon
P20-R03-BaconAndEggs-827880-840691,019839,020207,24,Unknown verb 23,9,Cut cucumber,20,bacon
P20-R03-BaconAndEggs-913499-931551,021880,022401,24,Unknown verb 23,9,Cut cucumber,20,bacon
P21-R03-BaconAndEggs-772350-778497,018522,018698,24,Unknown verb 23,9,Cut cucumber,20,bacon
P21-R03-BaconAndEggs-779193-792377,018669,019049,24,Unknown verb 23,9,Cut cucumber,20,bacon
P21-R03-BaconAndEggs-866575-880751,020763,021173,24,Unknown verb 23,9,Cut cucumber,20,bacon
P22-R03-BaconAndEggs-1134001-1137320,027208,027304,24,Unknown verb 23,9,Cut cucumber,20,bacon
P22-R03-BaconAndEggs-1174598-1177573,028183,028269,24,Unknown verb 23,9,Cut cucumber,20,bacon
P22-R03-BaconAndEggs-1174992-1190220,028163,028602,24,Unknown verb 23,9,Cut cucumber,20,bacon
P22-R03-BaconAndEggs-1197500-1214810,028699,029197,24,Unknown verb 23,9,Cut cucumber,20,bacon
P22-R03-BaconAndEggs-1297490-1305740,031119,031358,24,Unknown verb 23,9,Cut cucumber,20,bacon
P22-R03-BaconAndEggs-1307230-1321830,031338,031759,24,Unknown verb 23,9,Cut cucumber,20,bacon
P22-R03-BaconAndEggs-1321560-1322919,031714,031754,24,Unknown verb 23,9,Cut cucumber,20,bacon
P22-R03-BaconAndEggs-1322908-1346500,031693,032372,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-910681-914925,021846,021969,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R03-BaconAndEggs-915192-916354,021961,021996,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP03-R03-BaconAndEggs-482730-508140,011524,012257,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP04-R03-BaconAndEggs-638100-652200,015280,015687,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP04-R03-BaconAndEggs-692787-693397,016625,016643,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP05-R03-BaconAndEggs-551540-552470,013234,013262,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP06-R03-BaconAndEggs-708730-727660,016964,017509,24,Unknown verb 23,9,Cut cucumber,20,bacon
P16-R03-BaconAndEggs-1561200-1570100,037447,037704,24,Unknown verb 23,9,Cut cucumber,20,bacon
P17-R03-BaconAndEggs-1035700-1049600,024823,025224,24,Unknown verb 23,9,Cut cucumber,20,bacon
P17-R03-BaconAndEggs-874490-878154,020978,021085,24,Unknown verb 23,9,Cut cucumber,20,bacon
P18-R03-BaconAndEggs-974937-983283,023378,023619,24,Unknown verb 23,9,Cut cucumber,20,bacon
P19-R03-BaconAndEggs-1063673-1077517,025495,025894,24,Unknown verb 23,9,Cut cucumber,20,bacon
P19-R03-BaconAndEggs-969834-976400,023261,023449,24,Unknown verb 23,9,Cut cucumber,20,bacon
P20-R03-BaconAndEggs-742015-754146,017779,018129,24,Unknown verb 23,9,Cut cucumber,20,bacon
P21-R03-BaconAndEggs-1017964-1030053,024402,024751,24,Unknown verb 23,9,Cut cucumber,20,bacon
P21-R03-BaconAndEggs-727565-738526,017435,017751,24,Unknown verb 23,9,Cut cucumber,20,bacon
P21-R03-BaconAndEggs-747670-756942,017922,018189,24,Unknown verb 23,9,Cut cucumber,20,bacon
P22-R03-BaconAndEggs-1238506-1263790,029664,030391,24,Unknown verb 23,9,Cut cucumber,20,bacon
P22-R03-BaconAndEggs-1265488-1283130,030329,030838,24,Unknown verb 23,9,Cut cucumber,20,bacon
P22-R03-BaconAndEggs-1375000-1378602,032992,033095,24,Unknown verb 23,9,Cut cucumber,20,bacon
P23-R03-BaconAndEggs-1116173-1118863,026782,026859,24,Unknown verb 23,9,Cut cucumber,20,bacon
P23-R03-BaconAndEggs-1472010-1485800,035295,035693,24,Unknown verb 23,9,Cut cucumber,20,bacon
P23-R03-BaconAndEggs-1486561-1491799,035665,035816,24,Unknown verb 23,9,Cut cucumber,20,bacon
P23-R03-BaconAndEggs-1509700-1514299,036221,036355,24,Unknown verb 23,9,Cut cucumber,20,bacon
P23-R03-BaconAndEggs-1551569-1553536,037233,037289,24,Unknown verb 23,9,Cut cucumber,20,bacon
OP01-R01-PastaSalad-1366570-1369860,032789,032885,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP01-R01-PastaSalad-1388132-1389630,033312,033355,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP01-R02-TurkeySandwich-410160-412060,009839,009894,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP01-R02-TurkeySandwich-412060-413540,009886,009928,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP01-R03-BaconAndEggs-325938-329048,007815,007905,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP01-R04-ContinentalBreakfast-81560-83140,001953,002000,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP01-R04-ContinentalBreakfast-82685-83480,001982,002006,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP01-R04-ContinentalBreakfast-99040-101550,002370,002444,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP01-R05-Cheeseburger-587300-589280,014091,014147,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP01-R05-Cheeseburger-607190-609570,014567,014635,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP01-R06-GreekSalad-719890-721830,017273,017328,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP02-R02-TurkeySandwich-328075-329505,007870,007912,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP02-R03-BaconAndEggs-716985-725865,017186,017442,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP02-R04-ContinentalBreakfast-163785-165405,003926,003974,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP02-R04-ContinentalBreakfast-45975-47295,001100,001139,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP02-R05-Cheeseburger-410207-412361,009839,009902,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP02-R06-GreekSalad-395836-398114,009495,009560,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP02-R06-GreekSalad-415502-417891,009967,010035,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP03-R01-PastaSalad-868480-870620,020838,020900,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP03-R01-PastaSalad-907200-909410,021767,021831,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP03-R02-TurkeySandwich-280160-281100,006721,006749,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP03-R02-TurkeySandwich-312450-313360,007496,007523,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP03-R02-TurkeySandwich-317570-318510,007619,007647,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP05-R04-ContinentalBreakfast-346090-350260,008296,008417,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP05-R04-ContinentalBreakfast-52332-53042,001253,001276,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP05-R04-ContinentalBreakfast-53112-53762,001273,001292,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP05-R07-Pizza-343950-345880,008250,008306,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP06-R02-TurkeySandwich-429690-432160,010306,010378,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP06-R03-BaconAndEggs-634380-641160,015209,015404,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP06-R04-ContinentalBreakfast-249970-250740,005997,006020,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP06-R04-ContinentalBreakfast-37324-42514,000883,001033,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP06-R04-ContinentalBreakfast-71390-73850,001707,001779,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP06-R05-Cheeseburger-633104-634824,015190,015240,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP06-R06-GreekSalad-385060-387480,009235,009306,25,Unknown verb 24,2,Open fridge,7,condiment_container
OP06-R07-Pizza-443205-444535,010633,010672,25,Unknown verb 24,2,Open fridge,7,condiment_container
P02-R01-PastaSalad-1358385-1359840,032598,032640,25,Unknown verb 24,2,Open fridge,7,condiment_container
P02-R01-PastaSalad-1409548-1410805,033826,033863,25,Unknown verb 24,2,Open fridge,7,condiment_container
P02-R01-PastaSalad-1663353-1664281,039918,039945,25,Unknown verb 24,2,Open fridge,7,condiment_container
P02-R04-ContinentalBreakfast-107776-110600,002579,002662,25,Unknown verb 24,2,Open fridge,7,condiment_container
P02-R04-ContinentalBreakfast-177543-183055,004248,004407,25,Unknown verb 24,2,Open fridge,7,condiment_container
P02-R04-ContinentalBreakfast-216222-217967,005185,005236,25,Unknown verb 24,2,Open fridge,7,condiment_container
P02-R04-ContinentalBreakfast-411143-412628,009864,009907,25,Unknown verb 24,2,Open fridge,7,condiment_container
P02-R05-Cheeseburger-536500-538080,012873,012917,25,Unknown verb 24,2,Open fridge,7,condiment_container
