clip_name,start_frame,start_time_fmt,action_name,verb_name,noun_names,start_time_ms,end_time_ms,end_time_fmt,end_frame,verb_id,action_id,noun_ids
P14-R01-PastaSalad,45801,31:49.041,Wash pot,Wash,pot,1909041,1915357,31:55.357,45984,10,80,26
P14-R01-PastaSalad,45964,31:55.357,Wash pot,Wash,pot,1915357,1917075,31:57.075,46014,10,80,26
P14-R01-PastaSalad,46008,31:57.571,Wash pot,Wash,pot,1917571,1923250,32:03.250,46171,10,80,26
P14-R01-PastaSalad,46184,32:05.224,Wash pot,Wash,pot,1925224,1933945,32:13.945,46436,10,80,26
P14-R01-PastaSalad,46410,32:13.945,Wash pot,Wash,pot,1933945,1935596,32:15.596,46459,10,80,26
P14-R01-PastaSalad,46435,32:15.606,Wash pot,Wash,pot,1935606,1943581,32:23.581,46665,10,80,26
P14-R01-PastaSalad,46649,32:24.029,Wash pot,Wash,pot,1944029,1947073,32:27.073,46737,10,80,26
P14-R01-PastaSalad,46720,32:27.073,Put pot,Put,pot,1947073,1950900,32:30.900,46831,6,33,26
P14-R01-PastaSalad,46749,32:28.062,Put pot,Put,pot,1948062,1949674,32:29.674,46797,6,33,26
P14-R01-PastaSalad,47544,33:01.272,Take paper_towel,Take,paper_towel,1981272,1983935,33:03.935,47621,3,23,19
P14-R01-PastaSalad,47872,33:15.797,Clean/Wipe counter,Clean/Wipe,counter,1995797,2006984,33:26.984,48195,14,46,31
P14-R01-PastaSalad,48136,33:26.984,Clean/Wipe counter,Clean/Wipe,counter,2006984,2020134,33:40.134,48515,14,46,31
P14-R01-PastaSalad,48578,33:44.210,"Put trash,trash_container",Put,"trash,trash_container",2024210,2025479,33:45.479,48615,6,19,"15,16"
P14-R01-PastaSalad,48610,33:45.618,Turn on faucet,Turn on,faucet,2025618,2027312,33:47.312,48660,5,5,5
P14-R01-PastaSalad,48837,33:55.415,Inspect/Read recipe,Inspect/Read,recipe,2035415,2040640,34:00.640,48988,1,1,1
P14-R01-PastaSalad,49073,34:05.064,Divide/Pull Apart paper_towel,Divide/Pull Apart,paper_towel,2045064,2048320,34:08.320,49168,13,57,19
P14-R02-TurkeySandwich,1336,00:59.000,Inspect/Read recipe,Inspect/Read,recipe,59000,92400,01:32.400,2298,1,1,1
P14-R02-TurkeySandwich,2382,01:39.662,Open fridge,Open,fridge,99662,103551,01:43.551,2495,2,2,2
P14-R02-TurkeySandwich,2482,01:43.700,Take bread_container,Take,bread_container,103700,106100,01:46.100,2553,3,47,32
P14-R02-TurkeySandwich,2814,01:57.400,Open drawer,Open,drawer,117400,118800,01:58.800,2855,2,15,12
P14-R02-TurkeySandwich,2953,02:03.342,Close fridge,Close,fridge,123342,126253,02:06.253,3038,8,11,2
P14-R02-TurkeySandwich,3076,02:08.550,Take cutting_board,Take,cutting_board,128550,132225,02:12.225,3183,3,94,33
P14-R02-TurkeySandwich,3562,02:29.137,Inspect/Read recipe,Inspect/Read,recipe,149137,156537,02:36.537,3774,1,1,1
P14-R02-TurkeySandwich,3775,02:37.919,Divide/Pull Apart lettuce,Divide/Pull Apart,lettuce,157919,164208,02:44.208,3956,13,43,24
P14-R02-TurkeySandwich,3980,02:46.160,Divide/Pull Apart lettuce,Divide/Pull Apart,lettuce,166160,168983,02:48.983,4063,13,43,24
P14-R02-TurkeySandwich,4079,02:50.248,Divide/Pull Apart lettuce,Divide/Pull Apart,lettuce,170248,172866,02:52.866,4155,13,43,24
P14-R02-TurkeySandwich,4164,02:53.737,Put lettuce,Put,lettuce,173737,175937,02:55.937,4228,6,31,24
P14-R02-TurkeySandwich,4247,02:57.069,Open fridge,Open,fridge,177069,178204,02:58.204,4279,2,2,2
P14-R02-TurkeySandwich,4273,02:58.204,Put lettuce,Put,lettuce,178204,179405,02:59.405,4309,6,31,24
P14-R02-TurkeySandwich,4301,02:59.405,Take bread_container,Take,bread_container,179405,181294,03:01.294,4356,3,47,32
P14-R02-TurkeySandwich,4381,03:04.137,Divide/Pull Apart lettuce,Divide/Pull Apart,lettuce,184137,200137,03:20.137,4842,13,43,24
P14-R02-TurkeySandwich,4839,03:21.741,"Put trash,trash_container",Put,"trash,trash_container",201741,202486,03:22.486,4862,6,19,"15,16"
P14-R02-TurkeySandwich,4893,03:24.187,Take lettuce,Take,lettuce,204187,207187,03:27.187,4980,3,54,24
P14-R02-TurkeySandwich,5344,03:42.791,Turn off faucet,Turn off,faucet,222791,223663,03:43.663,5370,12,28,5
P14-R02-TurkeySandwich,5545,03:51.255,Put lettuce,Put,lettuce,231255,233350,03:53.350,5606,6,31,24
P14-R02-TurkeySandwich,5680,03:56.752,Take tomato,Take,tomato,236752,237697,03:57.697,5707,3,48,4
P14-R02-TurkeySandwich,5805,04:02.262,Open fridge_drawer,Open,fridge_drawer,242262,246062,04:06.062,5915,2,38,27
P14-R02-TurkeySandwich,5920,04:06.788,Close fridge,Close,fridge,246788,247859,04:07.859,5951,8,11,2
P14-R02-TurkeySandwich,6172,04:17.812,Cut tomato,Cut,tomato,257812,264212,04:24.212,6357,4,4,4
P14-R02-TurkeySandwich,6335,04:25.362,Cut tomato,Cut,tomato,265362,279162,04:39.162,6733,4,4,4
P14-R02-TurkeySandwich,6909,04:48.059,Wash eating_utensil,Wash,eating_utensil,288059,289780,04:49.780,6959,10,26,3
P14-R02-TurkeySandwich,7016,04:52.762,Open bread_container,Open,bread_container,292762,297062,04:57.062,7140,2,82,32
P14-R02-TurkeySandwich,7118,04:57.062,Take bread,Take,bread,297062,301662,05:01.662,7251,3,36,22
P14-R02-TurkeySandwich,7237,05:01.883,Put bread,Put,bread,301883,305350,05:05.350,7337,6,35,22
P14-R02-TurkeySandwich,7337,05:06.812,Inspect/Read recipe,Inspect/Read,recipe,306812,317912,05:17.912,7656,1,1,1
P14-R02-TurkeySandwich,7686,05:20.512,Divide/Pull Apart paper_towel,Divide/Pull Apart,paper_towel,320512,323012,05:23.012,7759,13,57,19
P14-R02-TurkeySandwich,7829,05:26.627,Put paper_towel,Put,paper_towel,326627,330852,05:30.852,7951,6,88,19
P14-R02-TurkeySandwich,7958,05:32.197,Put bread,Put,bread,332197,338252,05:38.252,8133,6,35,22
P14-R02-TurkeySandwich,9793,06:48.217,Take lettuce,Take,lettuce,408217,409825,06:49.825,9840,3,54,24
P14-R02-TurkeySandwich,9982,06:56.218,Put lettuce,Put,lettuce,416218,419324,06:59.324,10071,6,31,24
P14-R02-TurkeySandwich,10059,06:59.324,Put lettuce,Put,lettuce,419324,420980,07:00.980,10108,6,31,24
P14-R02-TurkeySandwich,10219,07:06.443,Put lettuce,Put,lettuce,426443,432955,07:12.955,10406,6,31,24
P14-R02-TurkeySandwich,10378,07:12.980,Put lettuce,Put,lettuce,432980,438580,07:18.580,10539,6,31,24
P14-R02-TurkeySandwich,10604,07:21.980,Put tomato,Put,tomato,441980,443480,07:23.480,10647,6,40,4
P14-R02-TurkeySandwich,10666,07:24.680,Put tomato,Put,tomato,444680,447280,07:27.280,10741,6,40,4
P14-R02-TurkeySandwich,10732,07:27.530,Put tomato,Put,tomato,447530,450930,07:30.930,10831,6,40,4
P14-R02-TurkeySandwich,10946,07:36.171,Turn on faucet,Turn on,faucet,456171,457068,07:37.068,10972,5,5,5
P14-R02-TurkeySandwich,11079,07:41.754,Take bread_container,Take,bread_container,461754,463082,07:43.082,11117,3,47,32
P14-R02-TurkeySandwich,11258,07:49.291,Open fridge,Open,fridge,469291,470891,07:50.891,11306,2,2,2
P14-R02-TurkeySandwich,11301,07:51.036,Put bread_container,Put,bread_container,471036,472556,07:52.556,11345,6,52,32
P14-R02-TurkeySandwich,11345,07:52.971,Open fridge,Open,fridge,472971,475492,07:55.492,11418,2,2,2
P14-R02-TurkeySandwich,11443,07:57.230,Take cheese_container,Take,cheese_container,477230,481380,08:01.380,11564,3,59,36
P14-R02-TurkeySandwich,11515,07:59.987,Take cheese_container,Take,cheese_container,479987,481610,08:01.610,11563,3,59,36
P14-R02-TurkeySandwich,11654,08:05.855,Put cheese_container,Put,cheese_container,485855,488305,08:08.305,11726,6,91,36
P14-R02-TurkeySandwich,11808,08:12.130,Take condiment_container,Take,condiment_container,492130,493530,08:13.530,11848,3,8,7
P14-R02-TurkeySandwich,11862,08:14.580,Take condiment_container,Take,condiment_container,494580,497680,08:17.680,11952,3,8,7
P14-R02-TurkeySandwich,12323,08:33.680,Put cheese,Put,cheese,513680,515830,08:35.830,12385,6,69,40
P14-R02-TurkeySandwich,12493,08:40.735,Open fridge,Open,fridge,520735,522608,08:42.608,12547,2,2,2
P14-R02-TurkeySandwich,12691,08:48.946,Take bread,Take,bread,528946,530178,08:50.178,12728,3,36,22
P14-R02-TurkeySandwich,12997,09:01.730,Open condiment_container,Open,condiment_container,541730,543330,09:03.330,13044,2,25,7
P14-R02-TurkeySandwich,13804,09:35.330,Open fridge,Open,fridge,575330,576858,09:36.858,13848,2,2,2
P14-R02-TurkeySandwich,13832,09:36.567,Put condiment_container,Put,condiment_container,576567,578667,09:38.667,13894,6,13,7
P14-R02-TurkeySandwich,14895,10:21.267,Put paper_towel,Put,paper_towel,621267,627717,10:27.717,15081,6,88,19
P14-R02-TurkeySandwich,15840,11:00.148,Take cutting_board,Take,cutting_board,660148,661499,11:01.499,15879,3,94,33
P14-R02-TurkeySandwich,15894,11:02.392,Turn on faucet,Turn on,faucet,662392,663792,11:03.792,15935,5,5,5
P14-R02-TurkeySandwich,16008,11:07.342,"Squeeze washing_liquid,sponge",Squeeze,"washing_liquid,sponge",667342,670992,11:10.992,16112,19,96,"51,34"
P14-R02-TurkeySandwich,16859,11:43.142,Wash eating_utensil,Wash,eating_utensil,703142,709942,11:49.942,17055,10,26,3
P14-R02-TurkeySandwich,17175,11:57.392,Wash cutting_board,Wash,cutting_board,717392,734992,12:14.992,17682,10,51,33
P14-R02-TurkeySandwich,17621,12:14.359,Put cutting_board,Put,cutting_board,734359,735623,12:15.623,17658,6,66,33
P14-R02-TurkeySandwich,18126,12:35.892,Inspect/Read recipe,Inspect/Read,recipe,755892,762092,12:42.092,18306,1,1,1
P14-R02-TurkeySandwich,18952,13:10.742,Clean/Wipe counter,Clean/Wipe,counter,790742,801042,13:21.042,19251,14,46,31
P14-R02-TurkeySandwich,19762,13:43.488,"Put trash,trash_container",Put,"trash,trash_container",823488,824161,13:44.161,19781,6,19,"15,16"
P15-R01-PastaSalad,2167,01:31.900,Inspect/Read recipe,Inspect/Read,recipe,91900,107900,01:47.900,2628,1,1,1
P15-R01-PastaSalad,2669,01:51.550,"Pour water,faucet,pot",Pour,"water,faucet,pot",111550,115050,01:55.050,2770,16,87,"49,5,26"
P15-R01-PastaSalad,2866,02:00.250,"Pour water,faucet,pot",Pour,"water,faucet,pot",120250,128750,02:08.750,3110,16,87,"49,5,26"
P15-R01-PastaSalad,3078,02:08.750,Take pot,Take,pot,128750,133750,02:13.750,3222,3,45,26
P15-R01-PastaSalad,3286,02:17.300,Inspect/Read recipe,Inspect/Read,recipe,137300,141100,02:21.100,3396,1,1,1
P15-R01-PastaSalad,3399,02:21.850,Take pasta_container,Take,pasta_container,141850,143950,02:23.950,3460,3,73,42
P15-R01-PastaSalad,3464,02:24.450,Take pasta_container,Take,pasta_container,144450,145550,02:25.550,3496,3,73,42
P15-R01-PastaSalad,4125,02:52.050,Inspect/Read recipe,Inspect/Read,recipe,172050,173950,02:53.950,4179,1,1,1
P15-R01-PastaSalad,4312,02:59.882,Take bowl,Take,bowl,179882,181977,03:01.977,4373,3,17,14
P15-R01-PastaSalad,4446,03:05.401,Put cup,Put,cup,185401,186633,03:06.633,4483,6,44,30
P15-R01-PastaSalad,4503,03:07.769,Put cup,Put,cup,187769,189316,03:09.316,4547,6,44,30
P15-R01-PastaSalad,4805,03:20.500,Take cup,Take,cup,200500,203700,03:23.700,4896,3,42,30
P15-R01-PastaSalad,5015,03:29.044,Put cup,Put,cup,209044,210060,03:30.060,5044,6,44,30
P15-R01-PastaSalad,5241,03:39.950,Inspect/Read recipe,Inspect/Read,recipe,219950,235650,03:55.650,5693,1,1,1
P15-R01-PastaSalad,5758,04:00.012,Turn on faucet,Turn on,faucet,240012,241124,04:01.124,5789,5,5,5
P15-R01-PastaSalad,6254,04:20.794,Take cutting_board,Take,cutting_board,260794,262898,04:22.898,6315,3,94,33
P15-R01-PastaSalad,6455,04:30.275,Inspect/Read recipe,Inspect/Read,recipe,270275,283275,04:43.275,6830,1,1,1
P15-R01-PastaSalad,6825,04:44.573,Open fridge,Open,fridge,284573,286401,04:46.401,6878,2,2,2
P15-R01-PastaSalad,6924,04:48.725,Open fridge_drawer,Open,fridge_drawer,288725,290725,04:50.725,6983,2,38,27
P15-R01-PastaSalad,6974,04:50.725,Take tomato_container,Take,tomato_container,290725,292275,04:52.275,7018,3,68,39
P15-R01-PastaSalad,7177,04:59.150,Close fridge_drawer,Close,fridge_drawer,299150,300250,05:00.250,7208,8,98,27
P15-R01-PastaSalad,7319,05:05.550,Inspect/Read recipe,Inspect/Read,recipe,305550,311650,05:11.650,7494,1,1,1
P15-R01-PastaSalad,7486,05:12.097,Open fridge,Open,fridge,312097,313864,05:13.864,7537,2,2,2
P15-R01-PastaSalad,7529,05:13.864,Open fridge_drawer,Open,fridge_drawer,313864,315089,05:15.089,7566,2,38,27
P15-R01-PastaSalad,7690,05:20.643,Open fridge,Open,fridge,320643,322955,05:22.955,7756,2,2,2
P15-R01-PastaSalad,7769,05:23.950,Take condiment_container,Take,condiment_container,323950,325950,05:25.950,7828,3,8,7
P15-R01-PastaSalad,8121,05:38.600,Take tomato_container,Take,tomato_container,338600,340700,05:40.700,8182,3,68,39
P15-R01-PastaSalad,8731,06:04.275,Take tomato,Take,tomato,364275,369025,06:09.025,8868,3,48,4
P15-R01-PastaSalad,8853,06:09.025,Take tomato,Take,tomato,369025,370225,06:10.225,8889,3,48,4
P15-R01-PastaSalad,8982,06:14.650,Take cucumber,Take,cucumber,374650,378550,06:18.550,9095,3,62,8
P15-R01-PastaSalad,9238,06:25.150,Inspect/Read recipe,Inspect/Read,recipe,385150,387450,06:27.450,9304,1,1,1
P15-R01-PastaSalad,10315,07:10.159,Take bowl,Take,bowl,430159,433447,07:13.447,10411,3,17,14
P15-R01-PastaSalad,10396,07:13.447,Take bowl,Take,bowl,433447,436200,07:16.200,10475,3,17,14
P15-R01-PastaSalad,10463,07:16.200,Put bowl,Put,bowl,436200,438579,07:18.579,10531,6,18,14
P15-R01-PastaSalad,10764,07:29.450,Cut tomato,Cut,tomato,449450,458784,07:38.784,11033,4,4,4
P15-R01-PastaSalad,11078,07:42.400,Cut tomato,Cut,tomato,462400,470600,07:50.600,11314,4,4,4
P15-R01-PastaSalad,11568,08:02.175,Cut cucumber,Cut,cucumber,482175,483875,08:03.875,11617,4,9,8
P15-R01-PastaSalad,11628,08:04.675,Cut cucumber,Cut,cucumber,484675,486475,08:06.475,11680,4,9,8
P15-R01-PastaSalad,11709,08:08.025,Cut cucumber,Cut,cucumber,488025,489525,08:09.525,11752,4,9,8
P15-R01-PastaSalad,11775,08:10.825,Cut cucumber,Cut,cucumber,490825,492725,08:12.725,11830,4,9,8
P15-R01-PastaSalad,11813,08:12.725,Cut cucumber,Cut,cucumber,492725,497925,08:17.925,11963,4,9,8
P15-R01-PastaSalad,11932,08:17.925,Cut cucumber,Cut,cucumber,497925,505625,08:25.625,12153,4,9,8
P15-R01-PastaSalad,12419,08:38.125,Cut cucumber,Cut,cucumber,518125,525025,08:45.025,12617,4,9,8
P15-R01-PastaSalad,12589,08:45.025,Cut cucumber,Cut,cucumber,525025,529675,08:49.675,12724,4,9,8
P15-R01-PastaSalad,12960,09:00.200,Move Around bowl,Move Around,bowl,540200,541800,09:01.800,13008,9,100,14
P15-R01-PastaSalad,13135,09:07.550,Cut cucumber,Cut,cucumber,547550,550350,09:10.350,13215,4,9,8
P15-R01-PastaSalad,13200,09:10.350,Cut cucumber,Cut,cucumber,550350,553900,09:13.900,13302,4,9,8
P15-R01-PastaSalad,13282,09:13.900,Cut cucumber,Cut,cucumber,553900,558575,09:18.575,13417,4,9,8
P15-R01-PastaSalad,13582,09:26.375,Cut cucumber,Cut,cucumber,566375,570975,09:30.975,13715,4,9,8
P15-R01-PastaSalad,13686,09:30.975,Cut cucumber,Cut,cucumber,570975,578125,09:38.125,13892,4,9,8
P15-R01-PastaSalad,14393,10:00.000,Take onion,Take,onion,600000,603000,10:03.000,14479,3,55,11
P15-R01-PastaSalad,14467,10:03.000,Take eating_utensil,Take,eating_utensil,603000,605050,10:05.050,14527,3,3,3
P15-R01-PastaSalad,14514,10:05.050,Cut onion,Cut,onion,605050,608175,10:08.175,14604,4,14,11
P15-R01-PastaSalad,14608,10:08.862,Put onion,Put,onion,608862,610462,10:10.462,14656,6,92,11
P15-R01-PastaSalad,14912,10:21.787,Divide/Pull Apart onion,Divide/Pull Apart,onion,621787,626187,10:26.187,15039,13,65,11
P15-R01-PastaSalad,15229,10:34.937,Divide/Pull Apart onion,Divide/Pull Apart,onion,634937,638637,10:38.637,15337,13,65,11
P15-R01-PastaSalad,15358,10:40.037,Divide/Pull Apart onion,Divide/Pull Apart,onion,640037,640937,10:40.937,15385,13,65,11
P15-R01-PastaSalad,15470,10:45.237,Cut onion,Cut,onion,645237,651437,10:51.437,15650,4,14,11
P15-R01-PastaSalad,15637,10:52.087,Cut onion,Cut,onion,652087,657687,10:57.687,15798,4,14,11
P15-R01-PastaSalad,16735,11:37.474,Put cooking_utensil,Put,cooking_utensil,697474,699074,11:39.074,16782,6,22,18
P15-R01-PastaSalad,17975,12:29.526,Inspect/Read recipe,Inspect/Read,recipe,749526,755026,12:35.026,18134,1,1,1
P15-R01-PastaSalad,18456,12:49.126,Inspect/Read recipe,Inspect/Read,recipe,769126,770626,12:50.626,18499,1,1,1
P15-R01-PastaSalad,18548,12:53.026,Cut carrot,Cut,carrot,773026,774826,12:54.826,18600,4,12,10
P15-R01-PastaSalad,18641,12:56.876,Cut carrot,Cut,carrot,776876,778576,12:58.576,18690,4,12,10
P15-R01-PastaSalad,18897,13:07.576,Take eating_utensil,Take,eating_utensil,787576,789176,13:09.176,18945,3,3,3
P15-R01-PastaSalad,18982,13:11.726,Cut carrot,Cut,carrot,791726,799901,13:19.901,19217,4,12,10
P15-R01-PastaSalad,19341,13:26.863,Cut carrot,Cut,carrot,806863,816363,13:36.363,19616,4,12,10
P15-R01-PastaSalad,19640,13:38.963,Cut carrot,Cut,carrot,818963,825163,13:45.163,19819,4,12,10
P15-R01-PastaSalad,19915,13:50.413,Cut carrot,Cut,carrot,830413,836413,13:56.413,20088,4,12,10
P15-R01-PastaSalad,20050,13:56.863,Cut carrot,Cut,carrot,836863,851063,14:11.063,20460,4,12,10
P15-R01-PastaSalad,21036,14:37.013,Inspect/Read recipe,Inspect/Read,recipe,877013,882213,14:42.213,21186,1,1,1
P15-R01-PastaSalad,21618,15:00.963,Take bell_pepper,Take,bell_pepper,900963,903163,15:03.163,21681,3,64,17
P15-R01-PastaSalad,21726,15:05.813,Cut bell_pepper,Cut,bell_pepper,905813,911513,15:11.513,21890,4,21,17
P15-R01-PastaSalad,21915,15:13.313,Cut bell_pepper,Cut,bell_pepper,913313,915113,15:15.113,21967,4,21,17
P15-R01-PastaSalad,21980,15:15.963,Put bell_pepper,Put,bell_pepper,915963,917263,15:17.263,22018,6,71,17
P15-R01-PastaSalad,22274,15:28.763,Mix pasta,Mix,pasta,928763,935663,15:35.663,22472,15,81,45
P15-R01-PastaSalad,22706,15:46.363,Cut bell_pepper,Cut,bell_pepper,946363,948863,15:48.863,22779,4,21,17
P15-R01-PastaSalad,22787,15:49.963,Cut bell_pepper,Cut,bell_pepper,949963,954963,15:54.963,22932,4,21,17
P15-R01-PastaSalad,22942,15:56.613,Cut bell_pepper,Cut,bell_pepper,956613,963313,16:03.313,23136,4,21,17
P15-R01-PastaSalad,23329,16:12.516,Take grocery_bag,Take,grocery_bag,972516,977004,16:17.004,23460,3,83,46
P15-R01-PastaSalad,23443,16:17.004,Open fridge,Open,fridge,977004,979213,16:19.213,23507,2,2,2
P15-R01-PastaSalad,23527,16:20.413,Put tomato_container,Put,tomato_container,980413,981213,16:21.213,23552,6,75,39
P15-R01-PastaSalad,23546,16:21.213,Open drawer,Open,drawer,981213,982563,16:22.563,23585,2,15,12
P15-R01-PastaSalad,23626,16:24.500,Put grocery_bag,Put,grocery_bag,984500,985600,16:25.600,23657,6,102,46
P15-R01-PastaSalad,24016,16:40.950,Open drawer,Open,drawer,1000950,1003750,16:43.750,24096,2,15,12
P15-R01-PastaSalad,24084,16:43.900,Take eating_utensil,Take,eating_utensil,1003900,1007700,16:47.700,24194,3,3,3
P15-R01-PastaSalad,24454,16:59.026,Put cooking_utensil,Put,cooking_utensil,1019026,1019787,16:59.787,24477,6,22,18
P15-R01-PastaSalad,25109,17:26.347,Open fridge,Open,fridge,1046347,1047532,17:27.532,25144,2,2,2
P15-R01-PastaSalad,25176,17:29.100,Close fridge,Close,fridge,1049100,1050165,17:30.165,25206,8,11,2
P15-R01-PastaSalad,25232,17:31.450,"Put trash,trash_container",Put,"trash,trash_container",1051450,1052450,17:32.450,25261,6,19,"15,16"
P15-R01-PastaSalad,25396,17:38.600,Cut olive,Cut,olive,1058600,1062800,17:42.800,25518,4,77,43
P15-R01-PastaSalad,25514,17:43.450,Cut olive,Cut,olive,1063450,1066850,17:46.850,25613,4,77,43
P15-R01-PastaSalad,25612,17:47.400,Cut olive,Cut,olive,1067400,1069400,17:49.400,25671,4,77,43
P15-R01-PastaSalad,25676,17:49.950,Cut olive,Cut,olive,1069950,1071050,17:51.050,25708,4,77,43
P15-R01-PastaSalad,25723,17:51.950,Cut olive,Cut,olive,1071950,1073250,17:53.250,25761,4,77,43
P15-R01-PastaSalad,26101,18:07.800,Wash eating_utensil,Wash,eating_utensil,1087800,1090600,18:10.600,26181,10,26,3
P15-R01-PastaSalad,26611,18:28.900,Operate stove,Operate,stove,1108900,1110000,18:30.000,26642,7,10,9
P15-R01-PastaSalad,26794,18:36.850,Move Around pot,Move Around,pot,1116850,1120975,18:40.975,26914,9,101,26
P15-R01-PastaSalad,28160,19:34.175,Inspect/Read recipe,Inspect/Read,recipe,1174175,1182575,19:42.575,28402,1,1,1
P15-R01-PastaSalad,28447,19:46.525,Inspect/Read recipe,Inspect/Read,recipe,1186525,1198525,19:58.525,28794,1,1,1
P15-R01-PastaSalad,29333,20:22.375,Take plate,Take,plate,1222375,1224275,20:24.275,29387,3,16,13
P15-R01-PastaSalad,29801,20:41.975,Turn on faucet,Turn on,faucet,1241975,1244525,20:44.525,29875,5,5,5
P15-R01-PastaSalad,30999,21:32.175,"Pour condiment,condiment_container,salad",Pour,"condiment,condiment_container,salad",1292175,1297675,21:37.675,31158,16,79,"21,7,44"
P15-R01-PastaSalad,31227,21:41.275,Take oil_container,Take,oil_container,1301275,1302575,21:42.575,31265,3,60,37
P15-R01-PastaSalad,31254,21:42.575,Open oil_container,Open,oil_container,1302575,1305775,21:45.775,31346,2,95,37
P15-R01-PastaSalad,31913,22:10.050,"Pour seasoning,seasoning_container,salad",Pour,"seasoning,seasoning_container,salad",1330050,1333400,22:13.400,32010,16,85,"47,29,44"
P15-R01-PastaSalad,32817,22:50.250,Inspect/Read recipe,Inspect/Read,recipe,1370250,1399150,23:19.150,33649,1,1,1
P15-R01-PastaSalad,35247,24:28.800,Put bowl,Put,bowl,1468800,1470600,24:30.600,35299,6,18,14
P15-R01-PastaSalad,35344,24:32.950,Wash eating_utensil,Wash,eating_utensil,1472950,1475550,24:35.550,35420,10,26,3
P15-R01-PastaSalad,35418,24:36.100,Wash eating_utensil,Wash,eating_utensil,1476100,1479400,24:39.400,35514,10,26,3
P15-R01-PastaSalad,36086,25:04.850,Wash cutting_board,Wash,cutting_board,1504850,1517650,25:17.650,36454,10,51,33
P15-R01-PastaSalad,36524,25:22.021,Put cutting_board,Put,cutting_board,1522021,1523629,25:23.629,36572,6,66,33
P15-R01-PastaSalad,36580,25:26.400,Wash strainer,Wash,strainer,1526400,1548500,25:48.500,37217,10,99,53
P15-R01-PastaSalad,37297,25:54.800,Inspect/Read recipe,Inspect/Read,recipe,1554800,1562600,26:02.600,37521,1,1,1
P15-R01-PastaSalad,38574,26:47.450,Put cup,Put,cup,1607450,1609150,26:49.150,38624,6,44,30
P15-R01-PastaSalad,38803,26:58.900,Wash pot,Wash,pot,1618900,1640000,27:20.000,39410,10,80,26
P15-R01-PastaSalad,39915,27:43.400,Clean/Wipe counter,Clean/Wipe,counter,1663400,1666000,27:46.000,39990,14,46,31
P15-R01-PastaSalad,40226,27:56.174,"Put trash,trash_container",Put,"trash,trash_container",1676174,1676953,27:56.953,40249,6,19,"15,16"
P15-R01-PastaSalad,40269,27:58.300,Inspect/Read recipe,Inspect/Read,recipe,1678300,1682500,28:02.500,40390,1,1,1
P16-R03-BaconAndEggs,1813,01:15.900,Open dishwasher,Open,dishwasher,75900,79200,01:19.200,1909,2,58,35
P16-R03-BaconAndEggs,1898,01:19.232,Open dishwasher,Open,dishwasher,79232,80688,01:20.688,1940,2,58,35
P16-R03-BaconAndEggs,1933,01:20.719,Take cooking_utensil,Take,cooking_utensil,80719,82441,01:22.441,1983,3,30,18
P16-R03-BaconAndEggs,1979,01:22.648,Take cup,Take,cup,82648,84244,01:24.244,2026,3,42,30
P16-R03-BaconAndEggs,2269,01:34.900,Open drawer,Open,drawer,94900,98200,01:38.200,2365,2,15,12
P16-R03-BaconAndEggs,2582,01:47.800,Open cabinet,Open,cabinet,107800,109800,01:49.800,2641,2,7,6
P16-R03-BaconAndEggs,2878,02:00.100,Take bowl,Take,bowl,120100,121700,02:01.700,2925,3,17,14
P16-R03-BaconAndEggs,2938,02:02.600,Open cabinet,Open,cabinet,122600,124400,02:04.400,2990,2,7,6
P16-R03-BaconAndEggs,3000,02:05.200,Put bowl,Put,bowl,125200,126800,02:06.800,3048,6,18,14
P16-R03-BaconAndEggs,3308,02:17.917,Open cabinet,Open,cabinet,137917,139061,02:19.061,3340,2,7,6
P16-R03-BaconAndEggs,3349,02:19.684,Open cabinet,Open,cabinet,139684,140891,02:20.891,3385,2,7,6
P16-R03-BaconAndEggs,3423,02:22.748,Put bowl,Put,bowl,142748,143820,02:23.820,3454,6,18,14
P16-R03-BaconAndEggs,3474,02:24.947,Close cabinet,Close,cabinet,144947,146540,02:26.540,3521,8,34,6
P16-R03-BaconAndEggs,3843,02:40.300,Open cabinet,Open,cabinet,160300,162100,02:42.100,3895,2,7,6
P16-R03-BaconAndEggs,4055,02:49.200,Put bowl,Put,bowl,169200,171300,02:51.300,4117,6,18,14
P16-R03-BaconAndEggs,4216,02:56.032,Take bowl,Take,bowl,176032,179300,02:59.300,4312,3,17,14
P16-R03-BaconAndEggs,4842,03:21.900,Open cabinet,Open,cabinet,201900,203300,03:23.300,4883,2,7,6
P16-R03-BaconAndEggs,4883,03:23.601,Open cabinet,Open,cabinet,203601,204829,03:24.829,4919,2,7,6
P16-R03-BaconAndEggs,4912,03:24.900,Put bowl,Put,bowl,204900,207000,03:27.000,4973,6,18,14
P16-R03-BaconAndEggs,5073,03:31.500,Take eating_utensil,Take,eating_utensil,211500,213000,03:33.000,5115,3,3,3
P16-R03-BaconAndEggs,5214,03:37.500,Put eating_utensil,Put,eating_utensil,217500,220300,03:40.300,5294,6,6,3
P16-R03-BaconAndEggs,5339,03:42.600,Take eating_utensil,Take,eating_utensil,222600,223900,03:43.900,5377,3,3,3
P16-R03-BaconAndEggs,5375,03:44.100,Take eating_utensil,Take,eating_utensil,224100,225400,03:45.400,5413,3,3,3
P16-R03-BaconAndEggs,5405,03:45.400,Take eating_utensil,Take,eating_utensil,225400,227300,03:47.300,5460,3,3,3
